"rgb_data_id","rgb_data_idf_measure","tray","pot_position","plant_names[count]","Ril_no","nppc_code","rgb_data_idf_plant","rgb_data_date","rgb_data_perimeter","rgb_data_area","rgb_data_bb_area","rgb_data_roundness","rgb_data_roundness_c_hull","rgb_data_c_hull_area","rgb_data_solidity","rgb_data_circle_diam","rgb_data_eccentricity","rgb_data_eccentricity2","rgb_data_mlwi","rgb_data_mlwi2","rgb_data_skeleton_perim","rgb_data_g1","rgb_data_g2","rgb_data_g3","rgb_data_g4","rgb_data_g5"
28915,3914,"PSI_Tray035","A3","35_a3","CA77",74,594,"2015-08-21 09:02:42",215.258995108168,546.57776202977,-1,0.14823105685498,-1,-1,-1,-1,0.135385044837573,-1,-1,-1,-1,3129,952,6,17981,0
29744,3970,"PSI_Tray035","A3","35_a3","CA77",74,594,"2015-08-22 09:05:19",248.381416121384,710.522246216587,-1,0.144726928880753,-1,-1,-1,-1,0.193655598088964,-1,-1,-1,-1,3425,1229,117,24203,54
30546,4018,"PSI_Tray035","A3","35_a3","CA77",74,594,"2015-08-23 15:14:33",284.830324626311,968.30725034554,-1,0.149985956843639,-1,-1,-1,-1,0.177259426117345,-1,-1,-1,-1,3766,1413,96,34498,27
26502,3770,"PSI_Tray035","A4","35_a4","CA63",60,595,"2015-08-19 10:40:40",94.4538762241593,126.158291218314,-1,0.17769945315831,-1,-1,-1,-1,0.284799782075729,-1,-1,-1,-1,917,275,9,4309,0
27307,3818,"PSI_Tray035","A4","35_a4","CA63",60,595,"2015-08-19 16:15:43",86.6046641144173,109.596785521559,-1,0.183622170700962,-1,-1,-1,-1,0.390153944836434,-1,-1,-1,-1,1133,366,15,3285,0
28111,3866,"PSI_Tray035","A4","35_a4","CA63",60,595,"2015-08-20 09:36:12",99.0206738300671,159.810117017236,-1,0.204815291924105,-1,-1,-1,-1,0.179078014184397,-1,-1,-1,-1,684,292,88,5857,0
28916,3914,"PSI_Tray035","A4","35_a4","CA63",60,595,"2015-08-21 09:02:42",133.79075638204,215.996647592221,-1,0.15163681597517,-1,-1,-1,-1,0.149017170383032,-1,-1,-1,-1,705,245,5,7827,0
29745,3970,"PSI_Tray035","A4","35_a4","CA63",60,595,"2015-08-22 09:05:19",163.643671465103,266.750812002523,-1,0.125174880318565,-1,-1,-1,-1,0.150005751754285,-1,-1,-1,-1,671,186,0,10692,0
30547,4018,"PSI_Tray035","A4","35_a4","CA63",60,595,"2015-08-23 15:14:33",183.14471771609,351.01258010118,-1,0.131505449851842,-1,-1,-1,-1,0.169886104783599,-1,-1,-1,-1,348,73,0,14685,0
26503,3770,"PSI_Tray035","A5","35_a5","CA3",5,596,"2015-08-19 10:40:40",210.729816203297,368.11491871256,-1,0.104169674203496,-1,-1,-1,-1,0.210806815529448,-1,-1,-1,-1,3747,1321,127,10701,0
27308,3818,"PSI_Tray035","A5","35_a5","CA3",5,596,"2015-08-19 16:15:43",209.89685751366,338.38112691737,-1,0.0965170686473051,-1,-1,-1,-1,0.166585760517799,-1,-1,-1,-1,5731,1656,176,7088,0
28112,3866,"PSI_Tray035","A5","35_a5","CA3",5,596,"2015-08-20 09:36:12",216.386449119256,432.72642424649,-1,0.116135009435318,-1,-1,-1,-1,0.161658611753169,-1,-1,-1,-1,2974,1276,112,14236,0
28917,3914,"PSI_Tray035","A5","35_a5","CA3",5,596,"2015-08-21 09:02:42",261.809350111595,565.639117643016,-1,0.103700056944536,-1,-1,-1,-1,0.152015344715799,-1,-1,-1,-1,3285,1516,208,18657,0
29746,3970,"PSI_Tray035","A5","35_a5","CA3",5,596,"2015-08-22 09:05:19",319.218872901085,657.833101822847,-1,0.081123833959619,-1,-1,-1,-1,0.112781786402546,-1,-1,-1,-1,2930,1370,144,23094,0
30548,4018,"PSI_Tray035","A5","35_a5","CA3",5,596,"2015-08-23 15:14:33",386.767460890111,883.937315663958,-1,0.0742559867331954,-1,-1,-1,-1,0.1512340207607,-1,-1,-1,-1,3150,1307,88,26887,30
26504,3770,"PSI_Tray035","B1","35_b1","CA39",39,597,"2015-08-19 10:40:40",146.742555832458,188.041595160688,-1,0.109736633494142,-1,-1,-1,-1,0.285662458278915,-1,-1,-1,-1,1459,689,32,6046,0
27309,3818,"PSI_Tray035","B1","35_b1","CA39",39,597,"2015-08-19 16:15:43",128.911207614166,166.059741808464,-1,0.125572016592606,-1,-1,-1,-1,0.462145544645315,-1,-1,-1,-1,2040,701,36,4442,41
28113,3866,"PSI_Tray035","B1","35_b1","CA39",39,597,"2015-08-20 09:36:12",151.121259933184,212.379076318837,-1,0.116861231906994,-1,-1,-1,-1,0.303801106560322,-1,-1,-1,-1,1596,652,16,6988,0
28918,3914,"PSI_Tray035","B1","35_b1","CA39",39,597,"2015-08-21 09:02:42",186.261075208681,294.249161083927,-1,0.106581268819919,-1,-1,-1,-1,0.177789446048832,-1,-1,-1,-1,1818,889,50,9999,0
29747,3970,"PSI_Tray035","B1","35_b1","CA39",39,597,"2015-08-22 09:05:19",219.26796648537,376.708152800499,-1,0.0984610596893867,-1,-1,-1,-1,0.142106549364614,-1,-1,-1,-1,1872,890,11,13504,0
30549,4018,"PSI_Tray035","B1","35_b1","CA39",39,597,"2015-08-23 15:14:33",249.991458959105,505.402349462946,-1,0.101624115410698,-1,-1,-1,-1,0.176899857365575,-1,-1,-1,-1,2013,579,6,19118,0
26505,3770,"PSI_Tray035","B2","35_b2","CA32",34,598,"2015-08-19 10:40:40",202.545816437649,308.15457624441,-1,0.0943912920833744,-1,-1,-1,-1,0.153156014291385,-1,-1,-1,-1,1474,542,12,11341,0
27310,3818,"PSI_Tray035","B2","35_b2","CA32",34,598,"2015-08-19 16:15:43",198.780813107182,271.762530344719,-1,0.0864272144846899,-1,-1,-1,-1,0.167625341655448,-1,-1,-1,-1,1704,563,5,9575,0
28114,3866,"PSI_Tray035","B2","35_b2","CA32",34,598,"2015-08-20 09:36:12",217.307553784646,344.991306985016,-1,0.0918054301818937,-1,-1,-1,-1,0.150819541693189,-1,-1,-1,-1,1396,491,2,13059,0
28919,3914,"PSI_Tray035","B2","35_b2","CA32",34,598,"2015-08-21 09:02:42",230.516229855478,446.331376676625,-1,0.105551465241277,-1,-1,-1,-1,0.151944661083042,-1,-1,-1,-1,1603,674,10,16315,6
29748,3970,"PSI_Tray035","B2","35_b2","CA32",34,598,"2015-08-22 09:05:19",234.261870325425,516.098822663318,-1,0.118178784738015,-1,-1,-1,-1,0.143966961242997,-1,-1,-1,-1,1571,680,9,19853,1
30550,4018,"PSI_Tray035","B2","35_b2","CA32",34,598,"2015-08-23 15:14:33",256.892182642683,628.327661702721,-1,0.11964492074311,-1,-1,-1,-1,0.198036670452702,-1,-1,-1,-1,1861,621,17,24340,0
26506,3770,"PSI_Tray035","B3","35_b3","CA5",7,599,"2015-08-19 10:40:40",226.33742081361,410.023460341431,-1,0.100578659985617,-1,-1,-1,-1,0.167347696879643,-1,-1,-1,-1,2706,1052,74,13848,0
27311,3818,"PSI_Tray035","B3","35_b3","CA5",7,599,"2015-08-19 16:15:43",241.512963872007,388.221884627416,-1,0.0836390289949302,-1,-1,-1,-1,0.165724689906308,-1,-1,-1,-1,4852,1415,87,10064,0
28115,3866,"PSI_Tray035","B3","35_b3","CA5",7,599,"2015-08-20 09:36:12",241.566164780141,514.344120318088,-1,0.110762164742018,-1,-1,-1,-1,0.142327306444135,-1,-1,-1,-1,2262,910,111,17525,0
28920,3914,"PSI_Tray035","B3","35_b3","CA5",7,599,"2015-08-21 09:02:42",270.347500393668,638.146783730478,-1,0.109719983033938,-1,-1,-1,-1,0.141419506331591,-1,-1,-1,-1,2692,1289,170,21845,0
29749,3970,"PSI_Tray035","B3","35_b3","CA5",7,599,"2015-08-22 09:05:19",343.28671675798,795.817606107639,-1,0.0848612469336565,-1,-1,-1,-1,0.140287367880047,-1,-1,-1,-1,2409,1342,130,29102,20
30551,4018,"PSI_Tray035","B3","35_b3","CA5",7,599,"2015-08-23 15:14:33",409.541793724675,1086.91791777752,-1,0.0814348228502112,-1,-1,-1,-1,0.120332857022779,-1,-1,-1,-1,2757,1552,170,41364,78
26507,3770,"PSI_Tray035","B4","35_b4","CA15",17,600,"2015-08-19 10:40:40",181.760387084588,256.919671465552,-1,0.0977256897029243,-1,-1,-1,-1,0.162742110990207,-1,-1,-1,-1,2139,738,12,8297,0
27312,3818,"PSI_Tray035","B4","35_b4","CA15",17,600,"2015-08-19 16:15:43",177.375228697022,243.146459906422,-1,0.0971162440967095,-1,-1,-1,-1,0.175280599795927,-1,-1,-1,-1,3060,934,7,6603,0
28116,3866,"PSI_Tray035","B4","35_b4","CA15",17,600,"2015-08-20 09:36:12",197.057914166352,315.389718791178,-1,0.10206330626689,-1,-1,-1,-1,0.139553043542929,-1,-1,-1,-1,1772,644,27,11218,0
28921,3914,"PSI_Tray035","B4","35_b4","CA15",17,600,"2015-08-21 09:02:42",220.580840368222,410.227774998068,-1,0.105949607359209,-1,-1,-1,-1,0.149830663019409,-1,-1,-1,-1,1925,820,109,14812,0
29750,3970,"PSI_Tray035","B4","35_b4","CA15",17,600,"2015-08-22 09:05:19",266.513713947968,549.41413020425,-1,0.0972009626400795,-1,-1,-1,-1,0.14533654410901,-1,-1,-1,-1,1856,716,14,20043,0
30552,4018,"PSI_Tray035","B4","35_b4","CA15",17,600,"2015-08-23 15:14:33",300.479328591083,742.623684326915,-1,0.103359276256572,-1,-1,-1,-1,0.150588120216174,-1,-1,-1,-1,1501,358,0,28433,0
26508,3770,"PSI_Tray035","B5","35_b5","CA31",33,601,"2015-08-19 10:40:40",161.911644604014,295.739456226451,-1,0.141763023038276,-1,-1,-1,-1,0.216196990424077,-1,-1,-1,-1,998,389,3,10467,177
27313,3818,"PSI_Tray035","B5","35_b5","CA31",33,601,"2015-08-19 16:15:43",157.413630113339,298.611879928573,-1,0.15143709746158,-1,-1,-1,-1,0.206715859266389,-1,-1,-1,-1,1359,504,14,10026,190
28117,3866,"PSI_Tray035","B5","35_b5","CA31",33,601,"2015-08-20 09:36:12",170.048897748367,339.631051875616,-1,0.147594308897197,-1,-1,-1,-1,0.215735906765807,-1,-1,-1,-1,882,435,20,12479,110
28922,3914,"PSI_Tray035","B5","35_b5","CA31",33,601,"2015-08-21 09:02:42",187.827045058525,426.753225167181,-1,0.15200939262199,-1,-1,-1,-1,0.163317305716517,-1,-1,-1,-1,940,503,29,16683,120
29751,3970,"PSI_Tray035","B5","35_b5","CA31",33,601,"2015-08-22 09:05:19",209.053663883761,540.063730035835,-1,0.155288504960346,-1,-1,-1,-1,0.0885318912040719,-1,-1,-1,-1,1116,543,34,21075,282
30553,4018,"PSI_Tray035","B5","35_b5","CA31",33,601,"2015-08-23 15:14:33",261.304724791023,720.749997557616,-1,0.132647780789853,-1,-1,-1,-1,0.115767153026708,-1,-1,-1,-1,1198,624,58,28253,181
26509,3770,"PSI_Tray035","C1","35_c1","CA35",37,602,"2015-08-19 10:40:40",147.581968808935,171.684404120569,-1,0.099054477172413,-1,-1,-1,-1,0.288002153287127,-1,-1,-1,-1,1313,562,63,5610,0
27314,3818,"PSI_Tray035","C1","35_c1","CA35",37,602,"2015-08-19 16:15:43",143.278502110282,162.249874387658,-1,0.0993189611059524,-1,-1,-1,-1,0.309670284094837,-1,-1,-1,-1,1658,699,42,4739,3
28118,3866,"PSI_Tray035","C1","35_c1","CA35",37,602,"2015-08-20 09:36:12",162.040082914222,196.658866267055,-1,0.0941192551786845,-1,-1,-1,-1,0.213507246376812,-1,-1,-1,-1,1330,554,11,6732,0
28923,3914,"PSI_Tray035","C1","35_c1","CA35",37,602,"2015-08-21 09:02:42",182.524562658992,255.393320795387,-1,0.0963333728367623,-1,-1,-1,-1,0.162182729755137,-1,-1,-1,-1,1289,623,8,9206,0
29752,3970,"PSI_Tray035","C1","35_c1","CA35",37,602,"2015-08-22 09:05:19",202.579654485264,303.359191068064,-1,0.0928913702927485,-1,-1,-1,-1,0.191997418522104,-1,-1,-1,-1,1551,668,15,10947,0
30554,4018,"PSI_Tray035","C1","35_c1","CA35",37,602,"2015-08-23 15:14:33",235.668237450865,395.685378849248,-1,0.0895277683987574,-1,-1,-1,-1,0.196573489630298,-1,-1,-1,-1,1518,303,1,14964,0
26510,3770,"PSI_Tray035","C2","35_c2","CA53",51,603,"2015-08-19 10:40:40",107.928556835664,145.075424720994,-1,0.156505993867989,-1,-1,-1,-1,0.279906369348281,-1,-1,-1,-1,1130,399,20,4410,7
27315,3818,"PSI_Tray035","C2","35_c2","CA53",51,603,"2015-08-19 16:15:43",82.9901355880955,121.591257717032,-1,0.221849914921636,-1,-1,-1,-1,0.35260663507109,-1,-1,-1,-1,1695,495,57,3041,0
28119,3866,"PSI_Tray035","C2","35_c2","CA53",51,603,"2015-08-20 09:36:12",114.537458831209,177.958065930226,-1,0.170463913298689,-1,-1,-1,-1,0.273721901730654,-1,-1,-1,-1,857,373,7,6076,0
28924,3914,"PSI_Tray035","C2","35_c2","CA53",51,603,"2015-08-21 09:02:42",131.79272498028,238.976037209199,-1,0.172894566044231,-1,-1,-1,-1,0.234666862773937,-1,-1,-1,-1,940,385,28,8401,0
29753,3970,"PSI_Tray035","C2","35_c2","CA53",51,603,"2015-08-22 09:05:19",169.72323801272,313.827312593371,-1,0.136904582252421,-1,-1,-1,-1,0.172904440261322,-1,-1,-1,-1,1105,533,1,10975,0
30555,4018,"PSI_Tray035","C2","35_c2","CA53",51,603,"2015-08-23 15:14:33",212.991178512312,449.011504231325,-1,0.124378151820526,-1,-1,-1,-1,0.169704934712566,-1,-1,-1,-1,1466,610,14,15596,89
26511,3770,"PSI_Tray035","C3","35_c3","CA11",13,604,"2015-08-19 10:40:40",283.14882503994,487.771196446154,-1,0.0764533442898897,-1,-1,-1,-1,0.188255756170283,-1,-1,-1,-1,1950,655,8,18413,45
27316,3818,"PSI_Tray035","C3","35_c3","CA11",13,604,"2015-08-19 16:15:43",277.538938745275,456.17453572281,-1,0.0744205809845566,-1,-1,-1,-1,0.185533534878513,-1,-1,-1,-1,2526,668,4,16518,29
28120,3866,"PSI_Tray035","C3","35_c3","CA11",13,604,"2015-08-20 09:36:12",294.712513205433,596.694945451735,-1,0.0863306619829591,-1,-1,-1,-1,0.223638042474608,-1,-1,-1,-1,1543,613,10,22226,28
28925,3914,"PSI_Tray035","C3","35_c3","CA11",13,604,"2015-08-21 09:02:42",303.059896348906,744.871145549915,-1,0.101914053260626,-1,-1,-1,-1,0.292453765680004,-1,-1,-1,-1,1725,627,10,28288,36
29754,3970,"PSI_Tray035","C3","35_c3","CA11",13,604,"2015-08-22 09:05:19",344.072928826323,975.890929659511,-1,0.103588164301954,-1,-1,-1,-1,0.299367255470604,-1,-1,-1,-1,1554,701,4,35246,27
30556,4018,"PSI_Tray035","C3","35_c3","CA11",13,604,"2015-08-23 15:14:33",414.766365088718,1203.24506845887,-1,0.0878935271853438,-1,-1,-1,-1,0.215284706837361,-1,-1,-1,-1,1214,457,3,48239,92
26512,3770,"PSI_Tray035","C4","35_c4","CA74",71,605,"2015-08-19 10:40:40",185.468408853499,274.779176157408,-1,0.100381524913331,-1,-1,-1,-1,0.199790586358197,-1,-1,-1,-1,1142,413,2,10388,3
27317,3818,"PSI_Tray035","C4","35_c4","CA74",71,605,"2015-08-19 16:15:43",179.395296592721,267.495959573785,-1,0.104449168171399,-1,-1,-1,-1,0.187566316195621,-1,-1,-1,-1,1556,428,8,9633,0
28121,3866,"PSI_Tray035","C4","35_c4","CA74",71,605,"2015-08-20 09:36:12",209.097736871638,348.536767203116,-1,0.100175103078796,-1,-1,-1,-1,0.167959414699593,-1,-1,-1,-1,961,358,3,13622,134
28926,3914,"PSI_Tray035","C4","35_c4","CA74",71,605,"2015-08-21 09:02:42",237.256243794648,479.298147450354,-1,0.106999146519698,-1,-1,-1,-1,0.194767646851421,-1,-1,-1,-1,1154,477,45,17928,51
29755,3970,"PSI_Tray035","C4","35_c4","CA74",71,605,"2015-08-22 09:05:19",256.819618874028,556.372847039098,-1,0.106003302670295,-1,-1,-1,-1,0.187024237984521,-1,-1,-1,-1,1123,505,46,21361,38
30557,4018,"PSI_Tray035","C4","35_c4","CA74",71,605,"2015-08-23 15:14:33",298.205057708387,693.76844437241,-1,0.0980379894675177,-1,-1,-1,-1,0.112597462161749,-1,-1,-1,-1,489,77,0,27210,95
26513,3770,"PSI_Tray035","C5","35_c5","CA60",57,606,"2015-08-19 10:40:40",68.2219439542591,74.0460352668413,-1,0.199923337391198,-1,-1,-1,-1,0.231097714142175,-1,-1,-1,-1,485,233,10,2541,0
27318,3818,"PSI_Tray035","C5","35_c5","CA60",57,606,"2015-08-19 16:15:43",62.0671400045688,68.7218356850834,-1,0.224171887151623,-1,-1,-1,-1,0.345062093435837,-1,-1,-1,-1,728,249,9,2046,0
28122,3866,"PSI_Tray035","C5","35_c5","CA60",57,606,"2015-08-20 09:36:12",71.9804929978864,95.354852103087,-1,0.231271984630758,-1,-1,-1,-1,0.180561203741358,-1,-1,-1,-1,435,209,7,3516,0
28927,3914,"PSI_Tray035","C5","35_c5","CA60",57,606,"2015-08-21 09:02:42",82.0067020943132,136.974949510825,-1,0.255948341016128,-1,-1,-1,-1,0.156223776223776,-1,-1,-1,-1,459,274,15,5176,0
29756,3970,"PSI_Tray035","C5","35_c5","CA60",57,606,"2015-08-22 09:05:19",106.121292572503,182.525099431508,-1,0.203670155745323,-1,-1,-1,-1,0.14616582327754,-1,-1,-1,-1,593,350,35,6908,0
30558,4018,"PSI_Tray035","C5","35_c5","CA60",57,606,"2015-08-23 15:14:33",118.318044368775,250.129213759698,-1,0.224528935034217,-1,-1,-1,-1,0.211583191192433,-1,-1,-1,-1,831,444,54,9402,0
26514,3770,"PSI_Tray035","D1","35_d1","CA62",59,607,"2015-08-19 10:40:40",94.4382940170612,117.997723462076,-1,0.166259789468945,-1,-1,-1,-1,0.444631901840491,-1,-1,-1,-1,547,214,24,4367,17
27319,3818,"PSI_Tray035","D1","35_d1","CA62",59,607,"2015-08-19 16:15:43",85.6744315287695,105.318196241411,-1,0.180306263496214,-1,-1,-1,-1,0.434345047923323,-1,-1,-1,-1,900,280,22,3416,0
28123,3866,"PSI_Tray035","D1","35_d1","CA62",59,607,"2015-08-20 09:36:12",113.387968326183,147.779589294121,-1,0.144440961862559,-1,-1,-1,-1,0.331098265895954,-1,-1,-1,-1,469,219,7,5765,0
28928,3914,"PSI_Tray035","D1","35_d1","CA62",59,607,"2015-08-21 09:02:42",135.128340392248,218.52053452714,-1,0.150386631728221,-1,-1,-1,-1,0.237928893029033,-1,-1,-1,-1,615,229,6,8032,0
29757,3970,"PSI_Tray035","D1","35_d1","CA62",59,607,"2015-08-22 09:05:19",152.853286794272,298.287380179798,-1,0.160433545126366,-1,-1,-1,-1,0.20280049420486,-1,-1,-1,-1,564,254,28,11076,0
30559,4018,"PSI_Tray035","D1","35_d1","CA62",59,607,"2015-08-23 15:14:33",187.629823633085,386.070571478128,-1,0.137807489734856,-1,-1,-1,-1,0.186089137565117,-1,-1,-1,-1,318,68,21,15154,9
26515,3770,"PSI_Tray035","D2","35_d2","CA12",14,608,"2015-08-19 10:40:40",259.748989881441,530.160478443581,-1,0.0987437187200547,-1,-1,-1,-1,0.196421783533109,-1,-1,-1,-1,2544,432,2,19285,0
27320,3818,"PSI_Tray035","D2","35_d2","CA12",14,608,"2015-08-19 16:15:43",262.987331397399,511.195270904046,-1,0.0928810326233153,-1,-1,-1,-1,0.210888662462479,-1,-1,-1,-1,5116,858,0,15007,0
28124,3866,"PSI_Tray035","D2","35_d2","CA12",14,608,"2015-08-20 09:36:12",289.332119770408,669.178574520769,-1,0.10045200133065,-1,-1,-1,-1,0.191581828659239,-1,-1,-1,-1,1970,442,1,25752,0
28929,3914,"PSI_Tray035","D2","35_d2","CA12",14,608,"2015-08-21 09:02:42",356.918326460471,858.325872529136,-1,0.0846689885484868,-1,-1,-1,-1,0.239674617833143,-1,-1,-1,-1,2400,613,12,33656,0
29758,3970,"PSI_Tray035","D2","35_d2","CA12",14,608,"2015-08-22 09:05:19",451.917120339656,1152.62310764992,-1,0.0709217751463558,-1,-1,-1,-1,0.236440289615984,-1,-1,-1,-1,2509,627,4,45415,0
30560,4018,"PSI_Tray035","D2","35_d2","CA12",14,608,"2015-08-23 15:14:33",560.384140543506,1588.67865894866,-1,0.0635732265755384,-1,-1,-1,-1,0.136097849565923,-1,-1,-1,-1,3077,786,3,61072,0
26516,3770,"PSI_Tray035","D3","35_d3","CA36",38,609,"2015-08-19 10:40:40",130.129481234424,156.204564253066,-1,0.115918348958823,-1,-1,-1,-1,0.261862471453946,-1,-1,-1,-1,516,107,0,6233,0
27321,3818,"PSI_Tray035","D3","35_d3","CA36",38,609,"2015-08-19 16:15:43",116.14104738209,133.41747078351,-1,0.124294265102402,-1,-1,-1,-1,0.224704065877509,-1,-1,-1,-1,591,122,0,5159,0
28125,3866,"PSI_Tray035","D3","35_d3","CA36",38,609,"2015-08-20 09:36:12",143.998604696809,184.952838292716,-1,0.112086755097787,-1,-1,-1,-1,0.225308857402108,-1,-1,-1,-1,444,64,0,7585,0
28930,3914,"PSI_Tray035","D3","35_d3","CA36",38,609,"2015-08-21 09:02:42",176.711000652047,255.789931599446,-1,0.102935727326243,-1,-1,-1,-1,0.21687813514311,-1,-1,-1,-1,450,72,0,10609,0
29759,3970,"PSI_Tray035","D3","35_d3","CA36",38,609,"2015-08-22 09:05:19",204.490646931276,323.562305056631,-1,0.0972346123099341,-1,-1,-1,-1,0.19095558329642,-1,-1,-1,-1,481,49,0,13490,0
30561,4018,"PSI_Tray035","D3","35_d3","CA36",38,609,"2015-08-23 15:14:33",234.935226290658,469.442969894956,-1,0.106879994749153,-1,-1,-1,-1,0.166187209559637,-1,-1,-1,-1,631,252,0,19288,5
26517,3770,"PSI_Tray035","D4","35_d4","CA59",56,610,"2015-08-19 10:40:40",69.6659297807362,63.4937841770366,-1,0.164399389353682,-1,-1,-1,-1,0.296209639681797,-1,-1,-1,-1,393,143,6,2291,0
27322,3818,"PSI_Tray035","D4","35_d4","CA59",56,610,"2015-08-19 16:15:43",67.1476908513059,55.958178899921,-1,0.155959298071732,-1,-1,-1,-1,0.270335570469799,-1,-1,-1,-1,513,192,28,1779,0
28126,3866,"PSI_Tray035","D4","35_d4","CA59",56,610,"2015-08-20 09:36:12",82.7176767605826,73.24079514951,-1,0.134513619333239,-1,-1,-1,-1,0.244163796402602,-1,-1,-1,-1,350,93,1,2831,0
28931,3914,"PSI_Tray035","D4","35_d4","CA59",56,610,"2015-08-21 09:02:42",113.992541176184,110.221748000682,-1,0.106591920644058,-1,-1,-1,-1,0.179667955424153,-1,-1,-1,-1,384,110,0,4404,0
29760,3970,"PSI_Tray035","D4","35_d4","CA59",56,610,"2015-08-22 09:05:19",135.006356368881,135.460617349873,-1,0.0933930334453054,-1,-1,-1,-1,0.145345345345345,-1,-1,-1,-1,411,104,0,5490,0
30562,4018,"PSI_Tray035","D4","35_d4","CA59",56,610,"2015-08-23 15:14:33",148.63418541795,169.533090971281,-1,0.0964332779692924,-1,-1,-1,-1,0.1677235035886,-1,-1,-1,-1,157,19,0,7290,0
26518,3770,"PSI_Tray035","D5","35_d5","CA57",54,611,"2015-08-19 10:40:40",62.3460531189217,53.1458477438683,-1,0.171815077586554,-1,-1,-1,-1,0.241440905031259,-1,-1,-1,-1,250,103,1,2028,0
27323,3818,"PSI_Tray035","D5","35_d5","CA57",54,611,"2015-08-19 16:15:43",54.7096446417179,46.4395196025118,-1,0.194970899239354,-1,-1,-1,-1,0.214906417112299,-1,-1,-1,-1,278,99,0,1708,0
28127,3866,"PSI_Tray035","D5","35_d5","CA57",54,611,"2015-08-20 09:36:12",66.3394422890254,60.2728237077113,-1,0.172102734148013,-1,-1,-1,-1,0.279089615931721,-1,-1,-1,-1,267,92,0,2329,4
28932,3914,"PSI_Tray035","D5","35_d5","CA57",54,611,"2015-08-21 09:02:42",68.2531083684554,80.007215836936,-1,0.215821224524623,-1,-1,-1,-1,0.306448038998449,-1,-1,-1,-1,296,94,0,3101,29
29761,3970,"PSI_Tray035","D5","35_d5","CA57",54,611,"2015-08-22 09:05:19",96.6776198321385,100.919421869123,-1,0.135685274805684,-1,-1,-1,-1,0.239475029827851,-1,-1,-1,-1,346,148,4,3938,32
30563,4018,"PSI_Tray035","D5","35_d5","CA57",54,611,"2015-08-23 15:14:33",128.776315017118,152.971585274526,-1,0.115917403495297,-1,-1,-1,-1,0.236620031090384,-1,-1,-1,-1,478,162,2,5736,13
26519,3771,"PSI_Tray036","A1","36_a1","CA80",77,612,"2015-08-19 10:41:18",103.913131171622,147.875737367832,-1,0.17209407738927,-1,-1,-1,-1,0.318267419962335,-1,-1,-1,-1,919,471,37,5011,0
27324,3819,"PSI_Tray036","A1","36_a1","CA80",77,612,"2015-08-19 16:16:19",96.3207956822949,120.473536360139,-1,0.16317792253582,-1,-1,-1,-1,0.286808836674754,-1,-1,-1,-1,1079,494,54,3650,0
28128,3867,"PSI_Tray036","A1","36_a1","CA80",77,612,"2015-08-20 09:36:48",105.062621676648,163.223373633983,-1,0.185821408000932,-1,-1,-1,-1,0.384615384615385,-1,-1,-1,-1,1006,487,38,5549,0
28933,3915,"PSI_Tray036","A1","36_a1","CA80",77,612,"2015-08-21 09:03:18",141.586767583648,239.216407393477,-1,0.149953115695376,-1,-1,-1,-1,0.233733571312672,-1,-1,-1,-1,1246,607,7,8104,0
29762,3971,"PSI_Tray036","A1","36_a1","CA80",77,612,"2015-08-22 09:05:58",162.516217454015,314.211904888216,-1,0.1494992756344,-1,-1,-1,-1,0.187173502278537,-1,-1,-1,-1,1132,540,13,11177,0
30564,4019,"PSI_Tray036","A1","36_a1","CA80",77,612,"2015-08-23 15:15:09",182.841094474381,393.690306319741,-1,0.147984749239238,-1,-1,-1,-1,0.192445613196271,-1,-1,-1,-1,1404,364,9,14728,0
26520,3771,"PSI_Tray036","A2","36_a2","CA27",29,613,"2015-08-19 10:41:18",116.488743611676,158.932765844621,-1,0.147182231407584,-1,-1,-1,-1,0.318507350169619,-1,-1,-1,-1,923,346,1,5664,0
27325,3819,"PSI_Tray036","A2","36_a2","CA27",29,613,"2015-08-19 16:16:19",116.366759588308,155.819971958221,-1,0.144602267813212,-1,-1,-1,-1,0.342571208622017,-1,-1,-1,-1,1624,406,6,4766,0
28129,3867,"PSI_Tray036","A2","36_a2","CA27",29,613,"2015-08-20 09:36:48",117.766672426909,185.505689716555,-1,0.168082419377671,-1,-1,-1,-1,0.314084882996708,-1,-1,-1,-1,1042,398,38,6565,0
28934,3915,"PSI_Tray036","A2","36_a2","CA27",29,613,"2015-08-21 09:03:18",128.541474890642,220.058903706519,-1,0.167364078881212,-1,-1,-1,-1,0.272151898734177,-1,-1,-1,-1,1749,664,22,7073,0
29763,3971,"PSI_Tray036","A2","36_a2","CA27",29,613,"2015-08-22 09:05:58",143.710563662198,268.649736458319,-1,0.163462786274012,-1,-1,-1,-1,0.244669049673364,-1,-1,-1,-1,1392,469,4,9707,0
30565,4019,"PSI_Tray036","A2","36_a2","CA27",29,613,"2015-08-23 15:15:09",173.209328228835,365.699198360566,-1,0.153176209290735,-1,-1,-1,-1,0.178820272978906,-1,-1,-1,-1,2432,781,20,12455,4
26521,3771,"PSI_Tray036","A3","36_a3","CA82",79,614,"2015-08-19 10:41:18",190.570996194174,242.473423390444,-1,0.0838996984170139,-1,-1,-1,-1,0.293751043347616,-1,-1,-1,-1,2176,730,23,7611,75
27326,3819,"PSI_Tray036","A3","36_a3","CA82",79,614,"2015-08-19 16:16:19",191.711358778942,223.832715599684,-1,0.0765310614980807,-1,-1,-1,-1,0.29168557168784,-1,-1,-1,-1,3391,856,31,5440,121
